x,y,ID,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,TOTAL_RAIN,TOTAL_SNOW,DIRECTION_MAX_GUST,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,LOCAL_DAY,PROVINCE_CODE,MAX_REL_HUMIDITY,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,STATION_NAME,LOCAL_DATE,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION
-79.4,43.666666666666664,6158355.2002.10.12,,,15,,,,,3,12,ON,,M,16.5,0,,6158355,13.5,TORONTO CITY,2002-10-12 00:00:00,M,,M,M,2002,,,,,,,,10,0.8
-79.4,43.666666666666664,6158355.2002.10.13,,,10.6,,,,,7.4,13,ON,,M,16.2,0,,6158355,4.9,TORONTO CITY,2002-10-13 00:00:00,M,,M,M,2002,,,,,,,,10,1.2
-79.4,43.666666666666664,6158355.2002.10.14,,,7.5,,,,,10.5,14,ON,,M,12.2,0,,6158355,2.8,TORONTO CITY,2002-10-14 00:00:00,M,,M,M,2002,,,,,,,,10,0
-79.4,43.666666666666664,6158355.2002.10.15,,,10,,,,,8,15,ON,,M,13.6,0,,6158355,6.3,TORONTO CITY,2002-10-15 00:00:00,M,,M,M,2002,,,,,,,,10,0
-79.4,43.666666666666664,6158355.2002.10.16,,,9,,,,,9,16,ON,,M,12,0,,6158355,6,TORONTO CITY,2002-10-16 00:00:00,M,,M,M,2002,,,,,,,,10,2
-79.4,43.666666666666664,6158355.2002.10.17,,,6.7,,,,,11.3,17,ON,,M,9.2,0,,6158355,4.2,TORONTO CITY,2002-10-17 00:00:00,M,,M,M,2002,,,,,,,,10,0
-79.4,43.666666666666664,6158355.2002.10.18,,,7.6,,,,,10.4,18,ON,,M,11.6,0,,6158355,3.5,TORONTO CITY,2002-10-18 00:00:00,M,,M,M,2002,,,,,,,,10,5.4
-79.4,43.666666666666664,6158355.2002.10.19,,,10.1,,,,,7.9,19,ON,,M,14.1,0,,6158355,6.1,TORONTO CITY,2002-10-19 00:00:00,M,,M,M,2002,,,,,,,,10,3.6
-79.4,43.666666666666664,6158355.2002.10.20,,,7.5,,,,,10.5,20,ON,,M,11.1,0,,6158355,3.9,TORONTO CITY,2002-10-20 00:00:00,M,,M,M,2002,,,,,,,,10,0
-79.4,43.666666666666664,6158355.2002.10.21,,,6.7,,,,,11.3,21,ON,,M,10,0,,6158355,3.4,TORONTO CITY,2002-10-21 00:00:00,M,,M,M,2002,,,,,,,,10,0.2
-79.4,43.666666666666664,6158355.2002.10.22,,,5.9,,,,,12.1,22,ON,,M,7,0,,6158355,4.8,TORONTO CITY,2002-10-22 00:00:00,M,,M,M,2002,,,,,,,,10,6.6
-79.4,43.666666666666664,6158355.2002.10.23,,,2.6,,,,,15.4,23,ON,,M,5.2,0,,6158355,-0.1,TORONTO CITY,2002-10-23 00:00:00,M,,M,M,2002,,,,,,,,10,0
-79.4,43.666666666666664,6158355.2002.10.24,,,2.9,,,,,15.1,24,ON,,M,6.8,0,,6158355,-1,TORONTO CITY,2002-10-24 00:00:00,M,,M,M,2002,,,,,,,,10,0
-79.4,43.666666666666664,6158355.2002.10.25,,,5.1,,,,,12.9,25,ON,,M,8.3,0,,6158355,1.9,TORONTO CITY,2002-10-25 00:00:00,M,,M,M,2002,,,,,,,,10,10.4
-79.4,43.666666666666664,6158355.2002.10.26,E,,,,,,,,26,ON,,M,,,,6158355,4.9,TORONTO CITY,2002-10-26 00:00:00,M,M,M,M,2002,,,M,,,M,M,10,0.2
-79.4,43.666666666666664,6158355.2002.10.27,,,7.2,,,,,10.8,27,ON,,M,10.4,0,,6158355,4,TORONTO CITY,2002-10-27 00:00:00,M,,M,M,2002,,,,,,,,10,0
-79.4,43.666666666666664,6158355.2002.10.28,,,4.6,,,,,13.4,28,ON,,M,7.1,0,,6158355,2,TORONTO CITY,2002-10-28 00:00:00,M,,M,M,2002,,,,,,,,10,0
-79.4,43.666666666666664,6158355.2002.10.29,,,2.4,,,,,15.6,29,ON,,M,4.7,0,,6158355,0.1,TORONTO CITY,2002-10-29 00:00:00,M,,M,M,2002,,,,,,,,10,0
-79.4,43.666666666666664,6158355.2002.10.30,,,2.9,,,,,15.1,30,ON,,M,5.8,0,,6158355,-0.1,TORONTO CITY,2002-10-30 00:00:00,M,,M,M,2002,,,,,,,,10,0.2
-79.4,43.666666666666664,6158355.2002.10.31,,,3.5,,,,,14.5,31,ON,,M,7.7,0,,6158355,-0.8,TORONTO CITY,2002-10-31 00:00:00,M,,M,M,2002,,,,,,,,10,0.4
-79.4,43.666666666666664,6158355.2002.11.1,,,2.1,,,,,15.9,1,ON,,M,4.7,0,,6158355,-0.5,TORONTO CITY,2002-11-01 00:00:00,M,,M,M,2002,,,,,,,,11,2.4
-79.4,43.666666666666664,6158355.2002.11.2,,,2.8,,,,,15.2,2,ON,,M,5.9,0,,6158355,-0.4,TORONTO CITY,2002-11-02 00:00:00,M,,M,M,2002,,,,,,,,11,0.4
-79.4,43.666666666666664,6158355.2002.11.3,,,2.6,,,,,15.4,3,ON,,M,5.2,0,,6158355,-0.1,TORONTO CITY,2002-11-03 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.4,,,6,,,,,12,4,ON,,M,9.6,0,,6158355,2.3,TORONTO CITY,2002-11-04 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.5,,,3.3,,,,,14.7,5,ON,,M,6.3,0,,6158355,0.2,TORONTO CITY,2002-11-05 00:00:00,M,,M,M,2002,,,,,,,,11,6.2
-79.4,43.666666666666664,6158355.2002.11.6,,,5.1,,,,,12.9,6,ON,,M,8.2,0,,6158355,2,TORONTO CITY,2002-11-06 00:00:00,M,,M,M,2002,,,,,,,,11,0.4
-79.4,43.666666666666664,6158355.2002.11.7,,,1.4,,,,,16.6,7,ON,,M,7.9,0,,6158355,-5.2,TORONTO CITY,2002-11-07 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.8,,,12.5,,,,,5.5,8,ON,,M,17.1,0,,6158355,7.8,TORONTO CITY,2002-11-08 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.9,,,12.4,,,,,5.6,9,ON,,M,15.7,0,,6158355,9,TORONTO CITY,2002-11-09 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.10,,,13.9,,,,,4.1,10,ON,,M,15.7,0,,6158355,12,TORONTO CITY,2002-11-10 00:00:00,M,,M,M,2002,,,,,,,,11,34.8
-79.4,43.666666666666664,6158355.2002.11.11,,,10.6,,,,,7.4,11,ON,,M,13.9,0,,6158355,7.3,TORONTO CITY,2002-11-11 00:00:00,M,,M,M,2002,,,,,,,,11,1
-79.4,43.666666666666664,6158355.2002.11.12,,,6.2,,,,,11.8,12,ON,,M,7.5,0,,6158355,4.9,TORONTO CITY,2002-11-12 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.13,,,6.5,,,,,11.5,13,ON,,M,8.6,0,,6158355,4.4,TORONTO CITY,2002-11-13 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.14,,,9.4,,,,,8.6,14,ON,,M,14.3,0,,6158355,4.4,TORONTO CITY,2002-11-14 00:00:00,M,,M,M,2002,,,,,,,,11,0.8
-79.4,43.666666666666664,6158355.2002.11.15,,,0.8,,,,,17.2,15,ON,,M,4.8,0,,6158355,-3.2,TORONTO CITY,2002-11-15 00:00:00,M,,M,M,2002,,,,,,,,11,2.8
-79.4,43.666666666666664,6158355.2002.11.16,,,-3.4,,,,1,21.4,16,ON,,M,-1.5,0,,6158355,-5.3,TORONTO CITY,2002-11-16 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.17,,,-1.5,,,,8,19.5,17,ON,,M,-0.2,0,,6158355,-2.7,TORONTO CITY,2002-11-17 00:00:00,M,,M,M,2002,,,,,,,,11,0.6
-79.4,43.666666666666664,6158355.2002.11.18,,,2,,,,10,16,18,ON,,M,4.4,0,,6158355,-0.5,TORONTO CITY,2002-11-18 00:00:00,M,,M,M,2002,,,,,,,,11,11.4
-79.4,43.666666666666664,6158355.2002.11.19,,,5.2,,,,3,12.8,19,ON,,M,6.9,0,,6158355,3.5,TORONTO CITY,2002-11-19 00:00:00,M,,M,M,2002,,,,,,,,11,1.4
-79.4,43.666666666666664,6158355.2002.11.20,,,7.6,,,,,10.4,20,ON,,M,11.1,0,,6158355,4.1,TORONTO CITY,2002-11-20 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.21,,,7.7,,,,,10.3,21,ON,,M,9.8,0,,6158355,5.6,TORONTO CITY,2002-11-21 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.22,,,1.9,,,,,16.1,22,ON,,M,5.8,0,,6158355,-2,TORONTO CITY,2002-11-22 00:00:00,M,,M,M,2002,,,,,,,,11,1.4
-79.4,43.666666666666664,6158355.2002.11.23,,,1.2,,,,,16.8,23,ON,,M,4.3,0,,6158355,-2,TORONTO CITY,2002-11-23 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.24,,,3.6,,,,1,14.4,24,ON,,M,5.4,0,,6158355,1.8,TORONTO CITY,2002-11-24 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.25,,,2.7,,,,,15.3,25,ON,,M,5.2,0,,6158355,0.2,TORONTO CITY,2002-11-25 00:00:00,M,,M,M,2002,,,,,,,,11,0.8
-79.4,43.666666666666664,6158355.2002.11.26,,,0.2,,,,,17.8,26,ON,,M,2.3,0,,6158355,-1.9,TORONTO CITY,2002-11-26 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.27,,,-2.8,,,,,20.8,27,ON,,M,-0.7,0,,6158355,-4.8,TORONTO CITY,2002-11-27 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.28,,,-1,,,,,19,28,ON,,M,1.5,0,,6158355,-3.4,TORONTO CITY,2002-11-28 00:00:00,M,,M,M,2002,,,,,,,,11,0
-79.4,43.666666666666664,6158355.2002.11.29,,,2.7,,,,,15.3,29,ON,,M,6,0,,6158355,-0.6,TORONTO CITY,2002-11-29 00:00:00,M,,M,M,2002,,,,,,,,11,1.9
-79.4,43.666666666666664,6158355.2002.11.30,,,-0.7,,,,,18.7,30,ON,,M,4.4,0,,6158355,-5.7,TORONTO CITY,2002-11-30 00:00:00,M,,M,M,2002,,,,,,,,11,0.6
-79.4,43.666666666666664,6158355.2002.12.1,,,-4.8,,,,,22.8,1,ON,,M,-2.2,0,,6158355,-7.3,TORONTO CITY,2002-12-01 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.2,,,-7.5,,,,1,25.5,2,ON,,M,-2,0,,6158355,-13,TORONTO CITY,2002-12-02 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.3,,,-9.8,,,,1,27.8,3,ON,,M,-4.7,0,,6158355,-14.8,TORONTO CITY,2002-12-03 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.4,,,-3.8,,,,1,21.8,4,ON,,M,0.5,0,,6158355,-8,TORONTO CITY,2002-12-04 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.5,,,-2.7,,,,2,20.7,5,ON,,M,0.3,0,,6158355,-5.6,TORONTO CITY,2002-12-05 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.6,,,-1.7,,,,1,19.7,6,ON,,M,0.6,0,,6158355,-4,TORONTO CITY,2002-12-06 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.7,,,-0.4,,,,2,18.4,7,ON,,M,1.7,0,,6158355,-2.4,TORONTO CITY,2002-12-07 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.8,,,-4.3,,,,1,22.3,8,ON,,M,1.7,0,,6158355,-10.3,TORONTO CITY,2002-12-08 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.9,,,-5.7,,,,2,23.7,9,ON,,M,-0.9,0,,6158355,-10.5,TORONTO CITY,2002-12-09 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.10,,,0.2,,,,2,17.8,10,ON,,M,3.9,0,,6158355,-3.6,TORONTO CITY,2002-12-10 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.11,,,1.3,,,,1,16.7,11,ON,,M,4.2,0,,6158355,-1.7,TORONTO CITY,2002-12-11 00:00:00,M,,M,M,2002,,,,,,,,12,3.1
-79.4,43.666666666666664,6158355.2002.12.12,,,3.7,,,,1,14.3,12,ON,,M,6.2,0,,6158355,1.1,TORONTO CITY,2002-12-12 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.13,,,2.2,,,,1,15.8,13,ON,,M,4.3,0,,6158355,0.1,TORONTO CITY,2002-12-13 00:00:00,M,,M,M,2002,,,,,,,,12,0.6
-79.4,43.666666666666664,6158355.2002.12.14,,,3.7,,,,1,14.3,14,ON,,M,5.8,0,,6158355,1.6,TORONTO CITY,2002-12-14 00:00:00,M,,M,M,2002,,,,,,,,12,2.9
-79.4,43.666666666666664,6158355.2002.12.15,,,1.5,,,,2,16.5,15,ON,,M,3.3,0,,6158355,-0.3,TORONTO CITY,2002-12-15 00:00:00,M,,M,M,2002,,,,,,,,12,3.4
-79.4,43.666666666666664,6158355.2002.12.16,,,-5.8,,,,1,23.8,16,ON,,M,-0.3,0,,6158355,-11.2,TORONTO CITY,2002-12-16 00:00:00,M,,M,M,2002,,,,,,,,12,0.6
-79.4,43.666666666666664,6158355.2002.12.17,,,-5.7,,,,2,23.7,17,ON,,M,-1,0,M,6158355,-10.4,TORONTO CITY,2002-12-17 00:00:00,M,,M,M,2002,,,,,,,,12,
-79.4,43.666666666666664,6158355.2002.12.18,,,1.4,,,,1,16.6,18,ON,,M,4.1,0,,6158355,-1.3,TORONTO CITY,2002-12-18 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.19,,,5.9,,,,1,12.1,19,ON,,M,8.2,0,,6158355,3.6,TORONTO CITY,2002-12-19 00:00:00,M,,M,M,2002,,,,,,,,12,3.1
-79.4,43.666666666666664,6158355.2002.12.20,,,5,,,,,13,20,ON,,M,8.2,0,,6158355,1.7,TORONTO CITY,2002-12-20 00:00:00,M,,M,M,2002,,,,,,,,12,0.7
-79.4,43.666666666666664,6158355.2002.12.21,,,1.3,,,,1,16.7,21,ON,,M,2,0,,6158355,0.6,TORONTO CITY,2002-12-21 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.22,,,1.6,,,,1,16.4,22,ON,,M,3.1,0,,6158355,0.1,TORONTO CITY,2002-12-22 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.23,,,-0.4,,,,1,18.4,23,ON,,M,1.1,0,,6158355,-1.8,TORONTO CITY,2002-12-23 00:00:00,M,,M,M,2002,,,,,,,,12,0.8
-79.4,43.666666666666664,6158355.2002.12.24,,,0.2,,,,1,17.8,24,ON,,M,1.9,0,,6158355,-1.5,TORONTO CITY,2002-12-24 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.25,,,-1.5,,,,1,19.5,25,ON,,M,1.2,0,,6158355,-4.2,TORONTO CITY,2002-12-25 00:00:00,M,,M,M,2002,,,,,,,,12,6.9
-79.4,43.666666666666664,6158355.2002.12.26,,,-1.2,,,,6,19.2,26,ON,,M,2.2,0,,6158355,-4.5,TORONTO CITY,2002-12-26 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.27,,,-2.4,,,,4,20.4,27,ON,,M,-0.2,0,,6158355,-4.5,TORONTO CITY,2002-12-27 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.28,,,-1.8,,,,4,19.8,28,ON,,M,1.2,0,,6158355,-4.8,TORONTO CITY,2002-12-28 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.29,,,1.7,,,,3,16.3,29,ON,,M,3.3,0,,6158355,0.1,TORONTO CITY,2002-12-29 00:00:00,M,,M,M,2002,,,,,,,,12,0
-79.4,43.666666666666664,6158355.2002.12.30,,,3.4,,,,2,14.6,30,ON,,M,5.9,0,,6158355,0.8,TORONTO CITY,2002-12-30 00:00:00,M,,M,M,2002,,,,,,,,12,2
-79.4,43.666666666666664,6158355.2002.12.31,,,5,,,,,13,31,ON,,M,8.8,0,,6158355,1.2,TORONTO CITY,2002-12-31 00:00:00,M,,M,M,2002,,,,,,,,12,0.7
-79.4,43.666666666666664,6158355.2003.1.1,,,-2.6,,,,1,20.6,1,ON,,M,1.6,0,,6158355,-6.8,TORONTO CITY,2003-01-01 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.2,,,-6.7,,,,1,24.7,2,ON,,M,-4.1,0,,6158355,-9.2,TORONTO CITY,2003-01-02 00:00:00,M,,M,M,2003,,,,,,,,1,4.3
-79.4,43.666666666666664,6158355.2003.1.3,,,-2.5,,,,9,20.5,3,ON,,M,0.4,0,,6158355,-5.4,TORONTO CITY,2003-01-03 00:00:00,M,,M,M,2003,,,,,,,,1,14.6
-79.4,43.666666666666664,6158355.2003.1.4,,,-2.1,,,,17,20.1,4,ON,,M,-0.6,0,,6158355,-3.5,TORONTO CITY,2003-01-04 00:00:00,M,,M,M,2003,,,,,,,,1,1.6
-79.4,43.666666666666664,6158355.2003.1.5,,,-1.9,,,,17,19.9,5,ON,,M,-0.9,0,,6158355,-2.8,TORONTO CITY,2003-01-05 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.6,,,-5.5,,,,16,23.5,6,ON,,M,-0.3,0,,6158355,-10.6,TORONTO CITY,2003-01-06 00:00:00,M,,M,M,2003,,,,,,,,1,2
-79.4,43.666666666666664,6158355.2003.1.7,,,-5.7,,,,16,23.7,7,ON,,M,0.5,0,,6158355,-11.9,TORONTO CITY,2003-01-07 00:00:00,M,,M,M,2003,,,,,,,,1,1.4
-79.4,43.666666666666664,6158355.2003.1.8,,,2.8,,,,16,15.2,8,ON,,M,5.1,0,,6158355,0.5,TORONTO CITY,2003-01-08 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.9,,,0.5,,,,11,17.5,9,ON,,M,5.5,0,,6158355,-4.5,TORONTO CITY,2003-01-09 00:00:00,M,,M,M,2003,,,,,,,,1,6
-79.4,43.666666666666664,6158355.2003.1.10,,,-5.5,,,,18,23.5,10,ON,,M,-2,0,,6158355,-9,TORONTO CITY,2003-01-10 00:00:00,M,,M,M,2003,,,,,,,,1,0.8
-79.4,43.666666666666664,6158355.2003.1.11,,,-5,,,,14,23,11,ON,,M,-3.1,0,,6158355,-6.8,TORONTO CITY,2003-01-11 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.12,,,-2.8,,,,12,20.8,12,ON,,M,-0.1,0,,6158355,-5.4,TORONTO CITY,2003-01-12 00:00:00,M,,M,M,2003,,,,,,,,1,0.6
-79.4,43.666666666666664,6158355.2003.1.13,,,-4.9,,,,12,22.9,13,ON,,M,-1.9,0,,6158355,-7.8,TORONTO CITY,2003-01-13 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.14,E,,-7.7,,,,11,25.7,14,ON,,M,-5.2,0,M,6158355,-10.1,TORONTO CITY,2003-01-14 00:00:00,M,E,M,M,2003,,,E,,,E,,1,
-79.4,43.666666666666664,6158355.2003.1.15,,,-5.5,,,,12,23.5,15,ON,,M,-3.3,0,M,6158355,-7.7,TORONTO CITY,2003-01-15 00:00:00,M,,M,M,2003,,,,,,,,1,
-79.4,43.666666666666664,6158355.2003.1.16,,,-6.2,,,,12,24.2,16,ON,,M,-4.8,0,,6158355,-7.5,TORONTO CITY,2003-01-16 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.17,,,-11.5,,,,11,29.5,17,ON,,M,-6.1,0,,6158355,-16.8,TORONTO CITY,2003-01-17 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.18,,,-8.5,,,,12,26.5,18,ON,,M,-4,0,M,6158355,-12.9,TORONTO CITY,2003-01-18 00:00:00,M,,M,M,2003,,,,,,,,1,
-79.4,43.666666666666664,6158355.2003.1.19,,,-6.9,,,,12,24.9,19,ON,,M,-5,0,M,6158355,-8.8,TORONTO CITY,2003-01-19 00:00:00,M,,M,M,2003,,,,,,,,1,
-79.4,43.666666666666664,6158355.2003.1.20,,,-9.3,,,,12,27.3,20,ON,,M,-7.3,0,,6158355,-11.3,TORONTO CITY,2003-01-20 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.21,,,-11.6,,,,12,29.6,21,ON,,M,-9.5,0,,6158355,-13.6,TORONTO CITY,2003-01-21 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.22,,,-14.5,,,,12,32.5,22,ON,,M,-10.2,0,,6158355,-18.8,TORONTO CITY,2003-01-22 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.23,,,-15.1,,,,12,33.1,23,ON,,M,-12.6,0,,6158355,-17.5,TORONTO CITY,2003-01-23 00:00:00,M,,M,M,2003,,,,,,,,1,1.3
-79.4,43.666666666666664,6158355.2003.1.24,E,,-10.2,,,,13,28.2,24,ON,,M,-5,0,M,6158355,-15.4,TORONTO CITY,2003-01-24 00:00:00,M,E,M,M,2003,,,E,,,E,E,1,
-79.4,43.666666666666664,6158355.2003.1.25,M,,,,,,,,25,ON,,M,,,M,6158355,,TORONTO CITY,2003-01-25 00:00:00,M,M,M,M,2003,,,M,,,M,M,1,
-79.4,43.666666666666664,6158355.2003.1.26,,,-11,,,,14,29,26,ON,,M,-4,0,,6158355,-17.9,TORONTO CITY,2003-01-26 00:00:00,M,,M,M,2003,,,,,,,,1,0.8
-79.4,43.666666666666664,6158355.2003.1.27,,,-15.1,,,,12,33.1,27,ON,,M,-9.7,0,,6158355,-20.4,TORONTO CITY,2003-01-27 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.28,,,-6.9,,,,16,24.9,28,ON,,M,-2.9,0,,6158355,-10.8,TORONTO CITY,2003-01-28 00:00:00,M,,M,M,2003,,,,,,,,1,3.5
-79.4,43.666666666666664,6158355.2003.1.29,,,-6.9,,,,18,24.9,29,ON,,M,-2.1,0,,6158355,-11.7,TORONTO CITY,2003-01-29 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.30,,,-7.6,,,,15,25.6,30,ON,,M,-3.2,0,,6158355,-12,TORONTO CITY,2003-01-30 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.1.31,,,-2.4,,,,15,20.4,31,ON,,M,1.4,0,,6158355,-6.2,TORONTO CITY,2003-01-31 00:00:00,M,,M,M,2003,,,,,,,,1,0
-79.4,43.666666666666664,6158355.2003.2.1,,,2.8,,,,14,15.2,1,ON,,M,4.3,0,,6158355,1.2,TORONTO CITY,2003-02-01 00:00:00,M,,M,M,2003,,,,,,,,2,0.6
-79.4,43.666666666666664,6158355.2003.2.2,,,1.6,,,,11,16.4,2,ON,,M,4.7,0,,6158355,-1.6,TORONTO CITY,2003-02-02 00:00:00,M,,M,M,2003,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2003.2.3,,,-0.1,,,,10,18.1,3,ON,,M,2.5,0,,6158355,-2.6,TORONTO CITY,2003-02-03 00:00:00,M,,M,M,2003,,,,,,,,2,12.7
-79.4,43.666666666666664,6158355.2003.2.4,,,0.6,,,,8,17.4,4,ON,,M,6.1,0,,6158355,-5,TORONTO CITY,2003-02-04 00:00:00,M,,M,M,2003,,,,,,,,2,5.4
-79.4,43.666666666666664,6158355.2003.2.5,,,-6.5,,,,7,24.5,5,ON,,M,-4.9,0,,6158355,-8.1,TORONTO CITY,2003-02-05 00:00:00,M,,M,M,2003,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2003.2.6,,,-3.8,,,,6,21.8,6,ON,,M,-0.4,0,,6158355,-7.1,TORONTO CITY,2003-02-06 00:00:00,M,,M,M,2003,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2003.2.7,,,-6.6,,,,6,24.6,7,ON,,M,-3.8,0,,6158355,-9.4,TORONTO CITY,2003-02-07 00:00:00,M,,M,M,2003,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2003.2.8,,,-6.2,,,,6,24.2,8,ON,,M,-3,0,,6158355,-9.4,TORONTO CITY,2003-02-08 00:00:00,M,,M,M,2003,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2003.2.9,,,-5,,,,6,23,9,ON,,M,-2.7,0,,6158355,-7.3,TORONTO CITY,2003-02-09 00:00:00,M,,M,M,2003,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2003.2.10,,,-8.8,,,,6,26.8,10,ON,,M,-0.5,0,,6158355,-17,TORONTO CITY,2003-02-10 00:00:00,M,,M,M,2003,,,,,,,,2,0.7
-79.4,43.666666666666664,6158355.2003.2.11,,,-12.5,,,,6,30.5,11,ON,,M,-5.6,0,,6158355,-19.4,TORONTO CITY,2003-02-11 00:00:00,M,,M,M,2003,,,,,,,,2,0.6
-79.4,43.666666666666664,6158355.2003.2.12,,,-9.6,,,,6,27.6,12,ON,,M,-5.8,0,,6158355,-13.4,TORONTO CITY,2003-02-12 00:00:00,M,,M,M,2003,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2003.2.13,,,-11.4,,,,6,29.4,13,ON,,M,-9,0,,6158355,-13.8,TORONTO CITY,2003-02-13 00:00:00,M,,M,M,2003,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2003.2.14,,,-8.7,,,,7,26.7,14,ON,,M,-4.5,0,,6158355,-12.8,TORONTO CITY,2003-02-14 00:00:00,M,,M,M,2003,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2003.2.15,,,-13,,,,7,31,15,ON,,M,-10.2,0,,6158355,-15.7,TORONTO CITY,2003-02-15 00:00:00,M,,M,M,2003,,,,,,,,2,0
